article_id,title,newspaper_id,newspaper_title,page,date,category,words,illustrated,corrections,snippet,url,page_url
193428963,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1893-06-27,Advertising,14823,N,0,,https://nla.gov.au/nla.news-article193428963,http://trove.nla.gov.au/newspaper/page/18501191
193429559,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1893-06-01,Advertising,15115,N,0,,https://nla.gov.au/nla.news-article193429559,http://trove.nla.gov.au/newspaper/page/18500983
193436261,FINANCE AND TRADE. Tuesday Evening.,809,"The Age (Melbourne, Vic. : 1854 - 1954)",4,1893-03-15,Article,3317,N,0,At the date when the suspension of the Federal Bank was announced a suggestion was made in the columns of The Age that the course adopted here by the Associated Banks would not,https://nla.gov.au/nla.news-article193436261,http://trove.nla.gov.au/newspaper/page/18500368
193444004,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",3,1896-12-17,Advertising,15700,N,1,,https://nla.gov.au/nla.news-article193444004,http://trove.nla.gov.au/newspaper/page/18510904
193444282,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1896-10-05,Advertising,15358,N,0,,https://nla.gov.au/nla.news-article193444282,http://trove.nla.gov.au/newspaper/page/18510327
193446407,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1896-10-01,Advertising,15551,N,0,,https://nla.gov.au/nla.news-article193446407,http://trove.nla.gov.au/newspaper/page/18510295
193447281,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1896-09-21,Advertising,15736,N,0,,https://nla.gov.au/nla.news-article193447281,http://trove.nla.gov.au/newspaper/page/18510219
193448409,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",5,1896-09-26,Advertising,7976,N,0,,https://nla.gov.au/nla.news-article193448409,http://trove.nla.gov.au/newspaper/page/18510262
193449121,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",3,1896-09-30,Advertising,15329,N,0,,https://nla.gov.au/nla.news-article193449121,http://trove.nla.gov.au/newspaper/page/18510288
193449864,NEWS OF THE DAY.,809,"The Age (Melbourne, Vic. : 1854 - 1954)",6,1896-12-26,Article,4540,N,0,Monday next being a public holiday The Age office will be closed at 10 o'clock a.m. and reopened at 6 o'clock p.m. Between the hours named advertisements may be left with the,https://nla.gov.au/nla.news-article193449864,http://trove.nla.gov.au/newspaper/page/18510975
193450190,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1896-10-06,Advertising,15280,N,0,,https://nla.gov.au/nla.news-article193450190,http://trove.nla.gov.au/newspaper/page/18510335
193450757,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",5,1896-09-05,Advertising,8036,N,0,,https://nla.gov.au/nla.news-article193450757,http://trove.nla.gov.au/newspaper/page/18510106
193455078,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1896-09-17,Advertising,15176,N,0,,https://nla.gov.au/nla.news-article193455078,http://trove.nla.gov.au/newspaper/page/18510191
193455514,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1896-09-14,Advertising,15107,N,0,,https://nla.gov.au/nla.news-article193455514,http://trove.nla.gov.au/newspaper/page/18510167
193455943,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1896-10-12,Advertising,15139,N,0,,https://nla.gov.au/nla.news-article193455943,http://trove.nla.gov.au/newspaper/page/18510379
193458025,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1895-01-10,Advertising,14140,N,0,,https://nla.gov.au/nla.news-article193458025,http://trove.nla.gov.au/newspaper/page/18505567
193458169,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1895-02-07,Advertising,15288,N,1,,https://nla.gov.au/nla.news-article193458169,http://trove.nla.gov.au/newspaper/page/18505782
193458754,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",3,1895-01-29,Advertising,14012,N,0,,https://nla.gov.au/nla.news-article193458754,http://trove.nla.gov.au/newspaper/page/18505712
193459876,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1895-02-18,Advertising,16225,N,1,,https://nla.gov.au/nla.news-article193459876,http://trove.nla.gov.au/newspaper/page/18505862
193460024,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1895-03-04,Advertising,15357,N,1,,https://nla.gov.au/nla.news-article193460024,http://trove.nla.gov.au/newspaper/page/18505970
193460294,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",3,1895-03-13,Advertising,15571,N,0,,https://nla.gov.au/nla.news-article193460294,http://trove.nla.gov.au/newspaper/page/18506039
193460417,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1895-01-14,Advertising,14978,N,0,,https://nla.gov.au/nla.news-article193460417,http://trove.nla.gov.au/newspaper/page/18505595
193460570,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1895-03-22,Advertising,13738,N,1,,https://nla.gov.au/nla.news-article193460570,http://trove.nla.gov.au/newspaper/page/18506106
193461310,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",5,1895-02-16,Advertising,9159,N,0,,https://nla.gov.au/nla.news-article193461310,http://trove.nla.gov.au/newspaper/page/18505853
193461743,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1895-01-21,Advertising,15452,N,1,,https://nla.gov.au/nla.news-article193461743,http://trove.nla.gov.au/newspaper/page/18505649
193462175,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1895-02-08,Advertising,15291,N,3,,https://nla.gov.au/nla.news-article193462175,http://trove.nla.gov.au/newspaper/page/18505790
193462467,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1895-03-21,Advertising,14883,N,0,,https://nla.gov.au/nla.news-article193462467,http://trove.nla.gov.au/newspaper/page/18506098
193462621,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1895-02-01,Advertising,13296,N,0,,https://nla.gov.au/nla.news-article193462621,http://trove.nla.gov.au/newspaper/page/18505736
193463529,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1895-04-19,Advertising,13826,N,2,,https://nla.gov.au/nla.news-article193463529,http://trove.nla.gov.au/newspaper/page/18506309
193463686,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1895-01-23,Advertising,14465,N,0,,https://nla.gov.au/nla.news-article193463686,http://trove.nla.gov.au/newspaper/page/18505665
193463927,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1895-01-18,Advertising,13014,N,0,,https://nla.gov.au/nla.news-article193463927,http://trove.nla.gov.au/newspaper/page/18505629
193464917,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1895-04-29,Advertising,16252,N,2,,https://nla.gov.au/nla.news-article193464917,http://trove.nla.gov.au/newspaper/page/18506381
193465055,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1895-01-17,Advertising,14444,N,1,,https://nla.gov.au/nla.news-article193465055,http://trove.nla.gov.au/newspaper/page/18505621
193465214,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1895-01-07,Advertising,14553,N,0,,https://nla.gov.au/nla.news-article193465214,http://trove.nla.gov.au/newspaper/page/18505543
193465496,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1895-03-25,Advertising,14933,N,0,,https://nla.gov.au/nla.news-article193465496,http://trove.nla.gov.au/newspaper/page/18506126
193465630,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1895-03-08,Advertising,13519,N,0,,https://nla.gov.au/nla.news-article193465630,http://trove.nla.gov.au/newspaper/page/18506002
193465911,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",5,1895-02-02,Advertising,15719,N,2,,https://nla.gov.au/nla.news-article193465911,http://trove.nla.gov.au/newspaper/page/18505747
193466502,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1895-01-25,Advertising,13543,N,0,,https://nla.gov.au/nla.news-article193466502,http://trove.nla.gov.au/newspaper/page/18505681
193466650,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",5,1895-04-06,Advertising,15918,N,0,,https://nla.gov.au/nla.news-article193466650,http://trove.nla.gov.au/newspaper/page/18506222
193466777,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1895-01-04,Advertising,12518,N,0,,https://nla.gov.au/nla.news-article193466777,http://trove.nla.gov.au/newspaper/page/18505523
193466913,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1895-01-01,Advertising,12165,N,2,,https://nla.gov.au/nla.news-article193466913,http://trove.nla.gov.au/newspaper/page/18505499
193467330,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1895-01-08,Advertising,13811,N,1,,https://nla.gov.au/nla.news-article193467330,http://trove.nla.gov.au/newspaper/page/18505551
193467455,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1895-01-24,Advertising,15353,N,0,,https://nla.gov.au/nla.news-article193467455,http://trove.nla.gov.au/newspaper/page/18505673
193467569,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1895-02-22,Advertising,13920,N,0,,https://nla.gov.au/nla.news-article193467569,http://trove.nla.gov.au/newspaper/page/18505894
193468523,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1895-02-15,Advertising,14166,N,0,,https://nla.gov.au/nla.news-article193468523,http://trove.nla.gov.au/newspaper/page/18505842
193469223,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",3,1895-03-26,Advertising,13763,N,0,,https://nla.gov.au/nla.news-article193469223,http://trove.nla.gov.au/newspaper/page/18506135
193469354,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1895-01-09,Advertising,14812,N,0,,https://nla.gov.au/nla.news-article193469354,http://trove.nla.gov.au/newspaper/page/18505559
193469599,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1895-02-25,Advertising,15679,N,0,,https://nla.gov.au/nla.news-article193469599,http://trove.nla.gov.au/newspaper/page/18505918
193470326,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1895-01-02,Advertising,13148,N,1,,https://nla.gov.au/nla.news-article193470326,http://trove.nla.gov.au/newspaper/page/18505507
193470460,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1895-02-14,Advertising,15094,N,0,,https://nla.gov.au/nla.news-article193470460,http://trove.nla.gov.au/newspaper/page/18505834
193470920,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1895-01-05,Advertising,15544,N,3,,https://nla.gov.au/nla.news-article193470920,http://trove.nla.gov.au/newspaper/page/18505531
193471056,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",5,1895-01-19,Advertising,15771,N,0,,https://nla.gov.au/nla.news-article193471056,http://trove.nla.gov.au/newspaper/page/18505640
193471187,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1895-03-07,Advertising,15266,N,0,,https://nla.gov.au/nla.news-article193471187,http://trove.nla.gov.au/newspaper/page/18505994
193471719,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1895-03-11,Advertising,15464,N,0,,https://nla.gov.au/nla.news-article193471719,http://trove.nla.gov.au/newspaper/page/18506022
193472009,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",3,1895-03-27,Advertising,15643,N,0,,https://nla.gov.au/nla.news-article193472009,http://trove.nla.gov.au/newspaper/page/18506143
193490026,RURAL DENMARK LESSONS FOR AUSTRALIA. Profits won from the Soil.,1007,"Tweed Daily (Murwillumbah, NSW : 1914 - 1949)",2,1924-11-29,Article,1010,N,0,"The example afforded by Denmark, in farming, agricultural education and cooperation, to Australia, in common with other countries, is emphasised by Mr.",https://nla.gov.au/nla.news-article193490026,http://trove.nla.gov.au/newspaper/page/21498487
19369544,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),8,1907-05-02,Advertising,10124,N,0,,https://nla.gov.au/nla.news-article19369544,http://trove.nla.gov.au/newspaper/page/1556836
19370276,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),9,1907-05-25,Advertising,10129,N,0,,https://nla.gov.au/nla.news-article19370276,http://trove.nla.gov.au/newspaper/page/1557037
19370538,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),8,1907-06-10,Advertising,10515,N,0,,https://nla.gov.au/nla.news-article19370538,http://trove.nla.gov.au/newspaper/page/1557164
19371206,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),7,1907-06-03,Advertising,2972,N,0,,https://nla.gov.au/nla.news-article19371206,http://trove.nla.gov.au/newspaper/page/1557107
19371591,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),9,1907-05-11,Advertising,9252,N,0,,https://nla.gov.au/nla.news-article19371591,http://trove.nla.gov.au/newspaper/page/1556917
19372271,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),8,1907-08-09,Advertising,10602,N,0,,https://nla.gov.au/nla.news-article19372271,http://trove.nla.gov.au/newspaper/page/1557648
19374028,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),8,1907-06-11,Advertising,9901,N,3,,https://nla.gov.au/nla.news-article19374028,http://trove.nla.gov.au/newspaper/page/1557172
19374192,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),8,1907-05-29,Advertising,8416,N,0,,https://nla.gov.au/nla.news-article19374192,http://trove.nla.gov.au/newspaper/page/1557068
19375397,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),8,1907-05-30,Advertising,9131,N,0,,https://nla.gov.au/nla.news-article19375397,http://trove.nla.gov.au/newspaper/page/1557076
19376188,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),8,1907-05-01,Advertising,9895,N,0,,https://nla.gov.au/nla.news-article19376188,http://trove.nla.gov.au/newspaper/page/1556828
19377670,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),8,1907-05-28,Advertising,7876,N,0,,https://nla.gov.au/nla.news-article19377670,http://trove.nla.gov.au/newspaper/page/1557060
19378149,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),8,1907-11-05,Advertising,10183,N,1,,https://nla.gov.au/nla.news-article19378149,http://trove.nla.gov.au/newspaper/page/1558388
19380585,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),8,1907-05-06,Advertising,10590,N,4,,https://nla.gov.au/nla.news-article19380585,http://trove.nla.gov.au/newspaper/page/1556872
19380902,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),8,1907-05-31,Advertising,7685,N,1,,https://nla.gov.au/nla.news-article19380902,http://trove.nla.gov.au/newspaper/page/1557084
19381144,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),12,1907-05-03,Advertising,8677,N,1,,https://nla.gov.au/nla.news-article19381144,http://trove.nla.gov.au/newspaper/page/1556848
19381753,IN BOOKLAND. PUBLICATIONS RECEIVED. A QUEENSLAND' BOOK.,16,The Brisbane Courier (Qld. : 1864 - 1933),12,1907-07-13,Article,1773,Y,0,"""Kosmos; or Philosophic Studies for Lectures and Private Use, on Order and Correlations in Nature, Mind, Art, and Theism,"" by George Wool[?]ugh, M.A.",https://nla.gov.au/nla.news-article19381753,http://trove.nla.gov.au/newspaper/page/1557434
19382431,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),8,1907-05-08,Advertising,9439,N,0,,https://nla.gov.au/nla.news-article19382431,http://trove.nla.gov.au/newspaper/page/1556888
19383127,"The Brisbane Courier FRIDAY, AUGUST 16, 1907. TO-DAY.",16,The Brisbane Courier (Qld. : 1864 - 1933),6,1907-08-16,Article,867,N,0,Generally fine weather in South-eastern Queensland to-day. The steamer Arawatta and the Danish barque Ingeborg came into collision,https://nla.gov.au/nla.news-article19383127,http://trove.nla.gov.au/newspaper/page/1557718
19383755,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),8,1907-06-07,Advertising,9873,N,0,,https://nla.gov.au/nla.news-article19383755,http://trove.nla.gov.au/newspaper/page/1557140
19384396,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),9,1907-08-10,Advertising,9317,N,0,,https://nla.gov.au/nla.news-article19384396,http://trove.nla.gov.au/newspaper/page/1557653
19385514,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),8,1907-06-04,Advertising,9397,N,0,,https://nla.gov.au/nla.news-article19385514,http://trove.nla.gov.au/newspaper/page/1557116
19386348,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),8,1907-06-05,Advertising,10945,N,0,,https://nla.gov.au/nla.news-article19386348,http://trove.nla.gov.au/newspaper/page/1557124
19388098,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),9,1907-06-08,Advertising,9771,N,0,,https://nla.gov.au/nla.news-article19388098,http://trove.nla.gov.au/newspaper/page/1557149
19390185,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),8,1907-06-06,Advertising,10185,N,0,,https://nla.gov.au/nla.news-article19390185,http://trove.nla.gov.au/newspaper/page/1557132
19391841,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),8,1907-11-22,Advertising,9709,N,0,,https://nla.gov.au/nla.news-article19391841,http://trove.nla.gov.au/newspaper/page/1558524
19392134,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),8,1907-05-16,Advertising,9069,N,0,,https://nla.gov.au/nla.news-article19392134,http://trove.nla.gov.au/newspaper/page/1556960
19394014,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),8,1907-09-27,Advertising,10221,N,0,,https://nla.gov.au/nla.news-article19394014,http://trove.nla.gov.au/newspaper/page/1558066
193971384,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",5,1896-04-18,Advertising,15353,N,0,,https://nla.gov.au/nla.news-article193971384,http://trove.nla.gov.au/newspaper/page/18509047
193971952,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1896-04-14,Advertising,13075,N,0,,https://nla.gov.au/nla.news-article193971952,http://trove.nla.gov.au/newspaper/page/18509012
193972764,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",3,1896-04-15,Advertising,13253,N,0,,https://nla.gov.au/nla.news-article193972764,http://trove.nla.gov.au/newspaper/page/18509021
193973145,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1896-03-12,Advertising,13787,N,0,,https://nla.gov.au/nla.news-article193973145,http://trove.nla.gov.au/newspaper/page/18508774
193973586,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1896-01-03,Advertising,13210,N,0,,https://nla.gov.au/nla.news-article193973586,http://trove.nla.gov.au/newspaper/page/18508260
193973876,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1896-03-30,Advertising,14753,N,1,,https://nla.gov.au/nla.news-article193973876,http://trove.nla.gov.au/newspaper/page/18508906
193974307,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",5,1896-04-11,Advertising,6292,N,0,,https://nla.gov.au/nla.news-article193974307,http://trove.nla.gov.au/newspaper/page/18508995
193974538,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1896-03-05,Advertising,15135,N,1,,https://nla.gov.au/nla.news-article193974538,http://trove.nla.gov.au/newspaper/page/18508722
193974829,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1896-02-07,Advertising,15061,N,0,,https://nla.gov.au/nla.news-article193974829,http://trove.nla.gov.au/newspaper/page/18508521
193975368,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1896-04-28,Advertising,14995,N,0,,https://nla.gov.au/nla.news-article193975368,http://trove.nla.gov.au/newspaper/page/18509116
193975498,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1896-01-20,Advertising,14847,N,0,,https://nla.gov.au/nla.news-article193975498,http://trove.nla.gov.au/newspaper/page/18508384
193975918,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1896-04-16,Advertising,15466,N,0,,https://nla.gov.au/nla.news-article193975918,http://trove.nla.gov.au/newspaper/page/18509028
193976215,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1896-01-02,Advertising,12459,N,0,,https://nla.gov.au/nla.news-article193976215,http://trove.nla.gov.au/newspaper/page/18508252
193976476,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1896-03-26,Advertising,14946,N,0,,https://nla.gov.au/nla.news-article193976476,http://trove.nla.gov.au/newspaper/page/18508878
193976775,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1896-02-04,Advertising,14655,N,0,,https://nla.gov.au/nla.news-article193976775,http://trove.nla.gov.au/newspaper/page/18508497
193976913,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",3,1896-03-02,Advertising,15084,N,0,,https://nla.gov.au/nla.news-article193976913,http://trove.nla.gov.au/newspaper/page/18508698
193977320,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",5,1896-01-18,Advertising,9751,N,0,,https://nla.gov.au/nla.news-article193977320,http://trove.nla.gov.au/newspaper/page/18508375
193977464,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1896-01-01,Advertising,12106,N,0,,https://nla.gov.au/nla.news-article193977464,http://trove.nla.gov.au/newspaper/page/18508244
193978027,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1896-03-06,Advertising,13331,N,0,,https://nla.gov.au/nla.news-article193978027,http://trove.nla.gov.au/newspaper/page/18508730
193978293,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1896-04-20,Advertising,14989,N,0,,https://nla.gov.au/nla.news-article193978293,http://trove.nla.gov.au/newspaper/page/18509056
193978429,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1896-01-24,Advertising,13080,N,0,,https://nla.gov.au/nla.news-article193978429,http://trove.nla.gov.au/newspaper/page/18508416
193978998,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1896-03-20,Advertising,12689,N,0,,https://nla.gov.au/nla.news-article193978998,http://trove.nla.gov.au/newspaper/page/18508834
193979819,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1896-02-21,Advertising,14441,N,0,,https://nla.gov.au/nla.news-article193979819,http://trove.nla.gov.au/newspaper/page/18508625
193980279,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1896-04-27,Advertising,15183,N,1,,https://nla.gov.au/nla.news-article193980279,http://trove.nla.gov.au/newspaper/page/18509108
193980410,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1896-03-16,Advertising,14096,N,0,,https://nla.gov.au/nla.news-article193980410,http://trove.nla.gov.au/newspaper/page/18508802
193980819,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1896-03-27,Advertising,12978,N,1,,https://nla.gov.au/nla.news-article193980819,http://trove.nla.gov.au/newspaper/page/18508886
19398090,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),9,1907-09-28,Advertising,11232,N,0,,https://nla.gov.au/nla.news-article19398090,http://trove.nla.gov.au/newspaper/page/1558071
193981383,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1896-04-13,Advertising,14902,N,1,,https://nla.gov.au/nla.news-article193981383,http://trove.nla.gov.au/newspaper/page/18509004
193981664,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1896-01-07,Advertising,13459,N,0,,https://nla.gov.au/nla.news-article193981664,http://trove.nla.gov.au/newspaper/page/18508288
193981778,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1896-04-09,Advertising,13314,N,0,,https://nla.gov.au/nla.news-article193981778,http://trove.nla.gov.au/newspaper/page/18508976
193983336,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1896-02-20,Advertising,14641,N,0,,https://nla.gov.au/nla.news-article193983336,http://trove.nla.gov.au/newspaper/page/18508617
193984223,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1896-03-10,Advertising,14514,N,0,,https://nla.gov.au/nla.news-article193984223,http://trove.nla.gov.au/newspaper/page/18508758
193984362,Advertising,809,"The Age (Melbourne, Vic. : 1854 - 1954)",2,1896-03-09,Advertising,14542,N,0,,https://nla.gov.au/nla.news-article193984362,http://trove.nla.gov.au/newspaper/page/18508750
193996013,THE MIGRANTS WE NEED,1007,"Tweed Daily (Murwillumbah, NSW : 1914 - 1949)",4,1938-08-05,Article,426,N,0,There is no influx of immigrants. There is a trickle. The best hope for Australia is that it will develop into a steady flow. In twelve,https://nla.gov.au/nla.news-article193996013,http://trove.nla.gov.au/newspaper/page/21611862
19399619,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),8,1907-09-26,Advertising,10248,N,0,,https://nla.gov.au/nla.news-article19399619,http://trove.nla.gov.au/newspaper/page/1558058
19403626,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),8,1907-05-07,Advertising,9804,N,0,,https://nla.gov.au/nla.news-article19403626,http://trove.nla.gov.au/newspaper/page/1556880
194042748,FEW DANES ALLOWED TO MIGRATE,1007,"Tweed Daily (Murwillumbah, NSW : 1914 - 1949)",3,1947-09-06,Article,49,N,0,"LONDON, Friday: The Associated Press representative, in Copenhagen says: Danish Immigration Department officials state",https://nla.gov.au/nla.news-article194042748,http://trove.nla.gov.au/newspaper/page/21633585
194102039,Death of Miss Norton.,922,The Walcha Witness and Vernon County Record (NSW : 1895 - 1906),2,1901-10-05,Article,461,N,0,"It is will regret that we hare to report the death of Miss Alice, eldest daughter of Mr. and Mrs. E. Norton, of Tiara, Walcha. From what we can",https://nla.gov.au/nla.news-article194102039,http://trove.nla.gov.au/newspaper/page/21725296
19413011,SUMMARY OF NEWS.,16,The Brisbane Courier (Qld. : 1864 - 1933),4,1905-10-05,Article,1135,N,1,"In the Legislative Council yesterday,— The Methodist Church Enabling Bill was read a first time. The Marsupial Boards Bill was read a",https://nla.gov.au/nla.news-article19413011,http://trove.nla.gov.au/newspaper/page/1551391
19414906,AN AUSTRALIAN IN LONDON. (From Our Correspondent.) INSCRIPTION OF AUSTRALIAN LOAN STOCK.,16,The Brisbane Courier (Qld. : 1864 - 1933),4,1905-10-17,Article,1410,N,0,"LONDON, Sep. 8.—The joint representations made by Mr. Coghlan and Sir Horace Tozer to the Bank of England with a view to securing a",https://nla.gov.au/nla.news-article19414906,http://trove.nla.gov.au/newspaper/page/1551487
194172825,A Month to Find Husbands.,985,The Armidale Express and New England General Advertiser (NSW : 1856 - 1861; 1863 - 1889; 1891 - 1954),8,1913-08-15,Article,174,N,0,"MUCH amusement has been caused at the immigration station at Ellis Island, New York, by the urgent petition of two pretty blue-eyed Danish",https://nla.gov.au/nla.news-article194172825,http://trove.nla.gov.au/newspaper/page/22232489
194275048,DESIRABLE TYPES.,1005,"Daily Examiner (Grafton, NSW : 1915 - 1954)",3,1936-07-15,Article,79,N,0,"When two foreign seamen were called before Mr. Sanderson, S.M., in the Port Adelaide Police Court to answer a charge of being prohibited immigrants,",https://nla.gov.au/nla.news-article194275048,http://trove.nla.gov.au/newspaper/page/21751913
194279013,CRITICISED ANGLO-DANISH AGREEMENT Pioneer Dairy Co. Election CHANGE IN METHOD ADVOCATED WOODFORD DALE P.P.U.,1005,"Daily Examiner (Grafton, NSW : 1915 - 1954)",2,1936-07-04,Article,1689,N,0,The monthly meeting of the Woodford Dale P.P.U. was held in the hall on Thursday night. The president (Mr. G. Archer) was in the chair. In the,https://nla.gov.au/nla.news-article194279013,http://trove.nla.gov.au/newspaper/page/21751819
